f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,label
0.72379,-0.58607596,0.86679775,-0.16107287,-1.2244884,0.066026576,-0.42633277,-0.23516396,-0.4650299,-1.0494231,0.6610976,0.27679098,0.00025694564,0.19955194,-0.50069624,-0.9842033,-0.45229712,0.2832355,-0.3023521,0.40284374,0.12392977,1.0337515,1.5066384,0.72621626,0.386753,-0.00034526846,-0.3615759,0.5599796,-0.38487226,0.14930476,2
0.68307334,-0.6195953,0.47834834,0.48881093,-0.9871391,-0.24127255,-0.5661219,0.60565853,1.5712421,-0.4040587,1.302826,0.10734708,-0.30583274,-0.2047593,-0.52907604,0.06387501,-0.3890587,-0.25743264,0.35791042,0.25422105,-0.03354017,0.53747547,1.4306716,0.3988158,-0.5223651,-0.309733,1.7320828,0.4895974,3.3324745,0.72270864,2
0.0736114,-0.60904616,-0.21474694,0.14717174,0.036760192,-1.283877,-0.759265,-1.1120294,-0.26328498,0.13861887,-0.73538715,0.26788026,-0.09600772,-0.47514078,0.108173355,0.6789058,0.04620583,-0.044468727,0.2197395,-0.44652203,0.09611286,-0.43711868,0.4222682,0.4906659,-0.3131514,0.09412034,-0.13826434,0.323113,-0.21661493,-0.32770213,2
-0.5866501,-0.6435171,-0.9009925,-0.077251285,0.63708633,-0.057996254,0.68690425,0.31789923,-0.8609662,-0.33454898,-0.19281907,-0.58400655,0.39608228,1.7120546,-0.54931617,0.3854169,-0.4239262,-0.2087916,1.725536,0.337318,-1.5038117,0.29155472,1.2738459,-1.6438955,0.08193729,-0.642657,-0.14253266,0.3656816,-0.16497685,-0.61527485,2
-1.156289,-0.7057349,-1.6149067,0.49133894,0.7352722,0.26207712,1.8711766,1.147209,-2.3073826,0.21131468,1.7546911,1.796077,1.0544833,-1.7788494,-0.9893627,0.43300235,-1.1005337,0.97156394,-1.1666598,1.4076279,-0.2729607,-0.3909536,-0.23176673,-0.17843148,-0.5679578,0.44699857,0.07756284,0.7487184,-0.09605137,0.30176318,2
-0.8738029,-0.74585944,-1.2075069,0.475781,0.5778253,-0.11476917,1.6714791,1.2695588,-0.56997746,0.60856664,2.029663,-0.7072478,-0.52721,0.2669109,0.60171896,1.3919207,-1.5755423,0.44798553,-0.30705652,1.4086233,-0.259599,-0.20629343,0.14442794,0.18443207,0.18819128,0.008091759,0.3114592,0.608475,0.01960709,-0.5770772,2
-0.30722407,-0.678793,-0.6057354,0.10317828,0.5123552,-0.6708593,0.2305855,-0.48658642,-0.5930137,0.46672043,-0.1777016,-0.5680166,0.65399384,1.2778969,0.36793995,1.2246871,0.91452664,-0.32730126,0.6480992,0.9335571,-1.1400198,-0.45063156,0.37442476,-2.86976,0.09058316,-1.7167437,0.029864918,0.88204724,-0.05065607,0.49127415,2
-0.23804122,-0.64266765,-0.5976796,0.1621342,0.39968315,-0.78412366,0.051563382,-0.26642787,0.49351677,0.7744968,-0.15344432,-0.5185994,0.20568238,0.5054643,0.19615602,0.64299744,2.0182345,-0.36593089,-0.060808342,-0.115850314,0.25689432,-0.67575926,-0.307576,0.82245517,-0.1327936,-0.2596694,-0.042535353,0.2891712,-0.14279257,0.22340591,2
-0.68430024,-0.7230471,-1.0628452,0.2993923,0.56036794,-0.13624334,1.4822391,1.0848053,-0.7359709,0.3037449,1.3410664,-0.6669917,-0.2810365,0.6699357,0.4437886,1.3566887,-1.3724388,0.45265353,0.25924516,1.6787863,-1.1191356,-0.615632,0.37492967,0.3350967,0.250857,-0.6770968,-0.57598054,0.6134001,0.14439781,0.30440927,2
-1.1121434,-0.79302895,-1.4844737,0.6462348,0.4260944,0.06628219,1.7670904,1.1374047,-1.8801497,0.091917165,1.6638244,0.7876467,-0.5326556,-1.775351,0.08766526,-0.3199183,-0.055250023,0.5976298,-1.7349164,-1.0653828,2.4431481,-0.05900015,-1.4615387,2.1223953,-1.3653091,0.8008319,-0.66576827,0.97977173,-0.1446515,0.59818524,2
-0.9272145,-0.85023034,-1.3063719,0.6902541,0.55821353,0.0065435143,1.9395831,1.3256286,-0.79485995,0.6889637,2.12566,-0.6608687,-0.72613764,-0.09995859,0.7180649,1.1748346,-1.467571,0.41771463,-0.39699057,0.645235,0.413428,0.051594745,0.05447356,-0.25712883,0.14939791,0.022151746,0.16716596,-0.02250904,-0.3089176,-0.03377204,2
-0.56459594,-0.83316314,-0.8566901,0.73645484,0.44728488,0.092707396,1.1390167,0.55144304,-1.3625993,0.06943013,1.164187,-0.8421029,0.025170755,0.8387373,0.76988596,1.3229012,-1.2457684,0.25601792,0.56610715,2.040567,-0.7715087,-0.20023943,0.16072002,0.56799054,0.38756904,-0.2572884,-0.42748687,0.28006077,0.13863878,-1.0450033,2
-0.91781807,-0.8955553,-1.1320156,0.8436251,0.48605764,0.123833895,1.6919423,0.80288845,-2.3317535,0.08930157,1.844963,-0.49210176,-0.8722392,-0.49031693,1.426618,0.8245457,-1.325724,0.6313578,-0.53656286,-0.5050242,1.5634308,0.7073943,-0.24962957,-1.1813908,-0.4295817,-0.45714396,-0.44728613,0.6620014,0.16435961,-0.00024887524,2
-1.6977932,-0.84019864,-1.9071515,1.194183,-0.055871062,0.57490015,1.1712706,-0.16004488,-0.82717,-0.5107555,-0.24883807,1.5074639,-0.47844398,-2.7619808,-2.221013,-3.2166681,3.833407,-0.46115223,1.6647595,-4.1012497,-3.1552281,0.036751643,1.0424042,-0.4862558,1.0871865,-1.7621114,0.08198163,-0.33070248,-0.25210798,0.7387511,2
-2.5391545,-0.84079933,-2.3903904,1.1154763,-0.6376618,-0.3801593,1.7219868,0.87093043,-0.4134979,-1.0642735,-4.306407,-4.457658,-0.43085423,0.72244096,-4.219126,-3.0533035,0.8047688,-1.3390075,2.2567663,2.2128885,0.7180465,-2.2117956,1.1033837,1.5907642,-0.75157213,0.25873646,-1.3258023,1.0433246,0.8462602,0.652643,2
-2.0235918,-0.35047984,-1.9658197,1.1175289,-0.04894886,-0.548508,1.1099433,3.7916863,-1.3500896,1.1932404,-0.20547135,-1.234092,-0.38069588,-0.22025679,1.4650179,-1.397243,-1.305581,0.12086099,-2.611636,-1.6509073,1.7257211,-1.607896,0.29087722,-2.2560692,-0.3427792,-2.337533,-0.63156986,2.2995267,0.24817257,-0.8036226,2
-0.9978005,-0.29069382,-1.0044678,1.1044347,0.2810771,0.25142014,0.0038865518,-0.87769306,-0.84054923,0.813666,0.08382221,2.1990278,1.3900627,-1.5195113,-0.25305578,0.01524903,1.6983439,-0.17270577,-1.4952649,2.0457816,0.6436698,-1.6129582,-0.86450785,1.6529157,0.012378701,-0.351096,-0.05969703,0.060812704,0.090946004,0.05994546,2
-1.1134198,-0.6838946,-1.5534679,1.0835062,0.519766,0.5402671,1.6101164,1.0423518,-2.5551555,0.31262705,1.7285787,1.7839525,1.2304051,-1.8186116,-0.7607618,0.570595,-1.1939627,0.9972767,-0.99102527,1.8559741,-0.113698505,0.015424174,-0.32157,-1.0276867,-0.67125386,0.73281157,0.3657432,-0.06981689,-0.5415965,1.0664185,2
-1.5791047,-0.68843627,-1.9504565,1.5465442,0.0669702,1.0146614,1.9213743,0.113884576,-0.78693545,0.37781444,2.2506075,0.8422747,-2.0130072,-2.486881,0.97462016,-1.0641279,0.5713927,0.6731734,-2.341487,-3.6202586,-0.7788965,0.0849673,-0.83112276,1.765966,1.391738,-1.8940457,1.1467477,-2.2441373,-0.42458495,1.4760025,2
-1.5497949,-0.5544857,-2.0310943,1.505719,0.2989509,1.780362,1.4932357,-0.48983884,-0.602054,0.5541188,2.7250283,1.5415328,-2.2177346,-1.1230413,2.23118,-0.12732027,-1.1413078,-0.15552278,-1.4000947,-0.10223274,-0.28677866,-0.6168548,0.39376125,-0.21125945,1.5904502,-2.6543908,0.92946446,-1.3378246,-0.40812325,0.078663275,2
-0.72540087,0.95752865,-0.22113594,0.03926261,-0.120348394,0.265417,-1.9401172,2.22795,-1.3027356,-0.9712904,0.021055736,-0.09489757,0.91024345,0.42722479,2.2267797,-0.46528086,0.84857416,-1.330077,-0.6307698,0.06384306,-1.3147314,-0.45215374,-0.28494975,0.009439492,-0.52607584,-0.008363498,-0.619339,1.3193599,0.38687733,0.4185968,14
-0.6266966,1.3763715,0.023912491,0.38030443,0.28807017,-0.02711305,-0.4820464,0.20349966,-1.3304625,0.30758476,-0.5075763,0.72428125,-1.3576323,1.4684631,-2.1386602,0.9337632,0.29331535,1.9668775,0.24308555,-0.49705276,1.1546968,-1.286103,1.2362294,0.17398998,1.3860521,-0.77311105,0.13552797,0.89869475,-0.19095632,-0.21113916,14
-0.48235866,1.5233445,0.25909933,0.97240657,0.07318439,-0.14597358,-0.38760772,0.25683618,-0.51457536,0.60774493,-0.21436188,0.55004996,-1.4363767,1.3854584,-1.860641,0.91402406,0.5230161,1.9669355,0.079886705,-0.2706763,1.2987715,-1.2553927,1.1760328,0.37668082,1.4816287,-0.9333,0.3989775,0.5847616,-0.07121554,0.37216586,14
-0.49493027,1.5518901,0.2856869,0.9865918,0.15220013,-0.1664565,-0.18941483,0.35805264,-0.41263872,0.55787927,-0.39714548,0.601751,-1.3469629,1.5566667,-1.9754173,0.9242369,0.1754848,2.1859717,0.04341884,-0.18501487,1.4107771,-1.399416,1.104802,0.15898877,1.6405665,-0.65644413,0.85392576,0.030013911,-0.35950708,1.0161854,14
-0.5212824,1.603941,0.27580935,0.8044852,0.119288154,-0.34411052,-0.10882205,0.43687955,-0.07395594,0.7421227,-0.06695583,0.6350479,-1.2434287,1.2776301,-2.0844772,0.9047445,0.39479122,2.0746303,0.0041634534,-0.25127774,1.2372255,-1.7593217,1.2685114,0.849144,1.26373,-1.2469894,0.07571468,1.1026577,0.2979023,0.26478243,14
-0.63807446,1.3591105,-0.09204678,0.43116373,0.236493,-0.25335163,-0.9895845,1.0699257,-0.63884145,1.2140706,-0.08940363,0.8603308,-1.3631651,1.429513,-1.2880008,0.8998555,1.0671939,2.2835991,0.71844405,-0.7541886,0.61663246,-0.26469806,0.5292716,0.72669256,0.39491326,0.6941998,-0.23145351,0.6890737,0.17156616,-0.55782104,14
-0.7437155,0.63713807,-0.32777503,0.2670778,-0.6356579,-0.21049364,-2.2216425,1.6152815,-0.4918606,-1.3136687,-0.20869139,-1.240765,0.7794447,-1.5241323,1.3706902,-0.5603054,-1.5340368,-1.8778121,0.3861528,0.2591696,1.1548742,-0.49186945,1.3703529,0.15237948,1.4901983,-2.3441656,0.30404863,-1.3496312,0.3842444,-0.28140876,14
-0.52995276,0.65091944,-0.4857947,1.1713946,-0.22536317,0.9354175,-0.8933281,0.8562593,1.945618,-0.7865391,0.62435,-3.4269586,1.5301036,-0.7362592,-2.2144613,0.89544237,0.48536992,0.30812016,-0.20794979,0.7836822,1.6677451,-0.022070233,-0.507299,-0.124686085,-0.50633407,-1.0402428,-0.038932834,-0.89717287,-0.45811108,-0.41169286,14
-0.32198188,1.7818861,0.5272453,0.40225628,-0.51718956,-0.24230099,0.011305914,-0.6571707,-0.5420912,0.68708867,1.04026,-0.21258123,-0.5441791,-0.45556328,-0.61995745,-0.39067402,0.5489035,-1.723339,0.35195902,0.52005017,0.13640335,1.4116155,-0.33040348,0.8677545,1.0088146,-1.3078935,1.7701921,2.716886,3.1354346,1.4870136,14
-0.9525811,1.6187766,0.22964375,0.8938349,-0.16958417,-0.439118,0.4598843,-0.9037467,-1.1392936,-0.72697794,-0.24378549,-0.067690104,-0.15449798,-0.5821148,0.33636743,-0.07312491,0.14872536,-2.0338182,0.7302485,0.07839173,-0.075289905,1.3905171,-0.8783926,0.028015666,1.217082,1.2242234,1.0873551,0.6007943,-0.56159127,-2.7171664,14
-1.3315318,1.2282364,-0.36322063,0.8460609,-0.40072846,-0.27758673,1.2128805,0.4875356,1.4554738,-1.8531178,-0.22132525,0.11572741,0.8084905,0.36414143,-0.25572416,0.31143492,0.11573783,-2.3158286,-1.1809517,0.12641454,-0.17190695,1.5105041,-1.9603459,-0.057457816,-0.9839064,-0.88096607,-0.4594361,1.2586943,-0.31144792,-1.8350352,14
-0.52296245,1.5917516,0.0988269,-0.3282443,-0.6306415,0.10675501,0.28623295,-0.74683195,-1.6989421,0.96432483,0.17269354,-0.24151434,-0.3736947,1.2925401,-1.9556686,-0.68350154,-0.05722385,-1.2632947,-1.1522583,-0.6922869,1.5054005,0.7288245,1.1486822,0.66715944,2.770282,1.9677082,0.39850107,2.9262955,-0.4513327,0.6065961,14
-0.45344335,1.7142266,0.15851857,-0.43527943,-0.54767656,0.028006602,0.59933776,-0.6883301,-1.1830457,1.0900892,0.11529782,-0.18229154,-0.29632965,1.4263124,-1.9458492,-0.73920196,-0.6479262,-1.1865257,-1.46058,-1.0605235,0.83489615,0.7336895,1.1467993,0.25343832,2.6461065,1.0034451,0.28047946,2.5767052,-0.82860667,1.6426071,14
-0.7040239,1.6567751,-0.21299027,0.10753383,0.2836501,-0.6487531,0.6788652,-0.4054746,0.50817,-0.18016359,0.48361346,0.045626346,0.8552914,0.5040516,-0.39747813,0.8141485,-0.13435484,-1.7603735,0.76039845,-1.6853088,0.0629079,1.5298095,-0.25695944,0.37830585,1.3899064,1.7662832,1.088133,0.7582048,-0.39102054,-2.066346,14
-1.184541,1.4617044,-0.21543343,0.9902966,-0.24423482,-1.01585,1.5504352,-0.611081,-0.29843462,-1.9712282,-1.3296845,0.1591274,1.0957638,0.19043323,1.3983878,-0.351237,0.10801259,2.1737213,0.07662542,-0.55934817,0.60882807,-0.16802427,-0.2181385,0.5373555,-0.3787342,-0.5757041,-0.82280505,0.1458898,0.69453055,-2.2919848,14
-1.6896266,1.0596775,-0.57863766,0.92958546,-0.91439617,-0.91086805,0.4675015,0.48103854,1.9512976,-2.4450483,-0.36616185,0.59553677,0.27401525,-1.1072387,0.9054833,-0.11946069,-0.5498591,1.2897869,0.24344319,0.014094957,0.3139348,0.10270119,0.84536445,-1.0248073,0.6954208,1.8332219,1.8164953,-1.2606927,-0.8249229,-0.2382392,14
-1.1680251,1.3038741,-0.37519264,1.2304558,-0.20603707,-0.87539554,1.245995,-0.3738632,0.76552445,-0.61527807,-0.46949035,0.20001978,0.94494677,0.44673568,-0.038605757,0.16742589,-0.17763324,-0.6193433,-0.09833581,-1.1472968,0.16961789,1.2307986,-1.4524558,1.6866645,-0.0680307,-1.9124529,-1.2938706,1.8437108,0.3005664,-0.7780507,14
-0.8871331,1.4346827,-0.23644668,0.91781414,-0.0025999804,-0.706233,0.86593574,-0.29796702,0.50091714,-0.27274853,-0.27095535,0.05238984,0.5899956,0.7028267,-0.65171397,0.52410465,-0.7130494,-1.4379328,-0.23132423,-1.2687273,-0.16007333,1.3017877,-1.5932511,1.8156906,-0.4059806,-3.0710015,-1.862617,2.6765158,0.82596844,1.2753811,14
-0.92680264,1.3901466,-0.37970716,0.561168,0.10894519,-0.7106491,1.0692977,-0.35748678,0.25483736,-0.5955857,-0.3033345,0.14578561,0.73446727,0.90503305,-0.84469736,0.6446445,-0.8757557,-1.4342514,-0.18900599,-1.4659388,-0.31133634,1.4708197,-1.0533397,1.3868791,-0.0641997,-3.0607316,-1.965689,2.8030407,0.6425171,1.3143165,14
-1.0827023,1.3637482,-0.5418022,0.54015243,0.069082454,-0.8432877,0.9692856,-0.15521799,0.6736952,-1.2452469,-0.50735486,0.10287499,1.3377913,0.96293235,0.59009194,0.31914327,0.17900257,2.0143433,0.1735633,-1.2874291,0.47981358,-0.33366466,-0.065463096,1.852411,-0.330365,-2.2135885,-1.7381616,1.3546107,1.0404097,1.5014043,14
-1.7640905,1.1724441,-0.59855753,0.7066502,-0.9665062,-1.2966661,1.1828862,0.5409387,2.0717173,-2.6251562,-0.6374661,0.72168344,-0.16610295,-1.3762634,1.0699269,-0.38394013,-0.22630468,1.5376052,0.48972717,0.7621152,0.12196892,-0.3338627,1.5175023,-0.87005925,1.5463716,1.8910302,1.8620756,-1.0895677,-1.0547729,5.1088004,14
-1.7040168,1.1061872,-0.6907203,0.75259376,-0.4386576,-0.33314985,1.0387129,0.7442027,1.6083728,-2.0828996,-0.049201526,0.09039347,1.0033783,0.12537837,0.7448266,0.17781816,1.4751235,0.55615073,-0.049282834,0.39719692,0.47429603,-0.30096012,0.49911678,-0.8469366,0.88499016,2.1935418,1.8920333,-1.3991542,-0.7385933,0.14711438,14
-1.3469365,1.2926618,-0.4174192,0.80202943,-0.651262,-0.76233625,1.3921498,0.19761375,0.8733273,-2.6923554,-0.30099672,0.3464821,0.8084599,-0.11440887,0.61607784,0.6635291,0.85623956,-1.6263237,-0.5343703,-0.0033183277,0.56530917,1.3834202,-1.3664337,-0.2492078,-0.31866452,0.24044472,-0.3960011,-0.34805256,0.3749541,-3.1346643,14
-1.6577258,1.0828527,-0.5782488,0.8770748,-0.85485244,-0.64935136,0.28967547,0.3067259,1.5619332,-2.5446916,-0.6017431,0.7640272,0.40600133,-0.986773,0.6135071,-0.09318919,-1.0217813,1.0078807,-0.178473,0.34356013,0.12798135,0.15345293,0.7819194,-1.3815064,0.4094198,1.9663187,1.4047033,-1.5008574,-0.65985787,-2.296151,14
0.29877183,-0.7852318,-0.12910408,0.04700813,-0.34505093,-0.8646556,-0.7806009,-1.2951802,-0.28186533,0.56413186,-0.4254438,-0.06026489,0.939217,0.653334,0.5689888,0.36914423,-0.32075894,0.49062082,0.06925815,-0.3852667,0.49016905,1.0670662,-0.063207924,-0.05467151,0.48154506,0.6331326,-2.3306444,-1.0032411,-3.3365338,-0.3615107,10
-0.29783928,-0.85388744,-1.1312273,-0.44025877,0.88079613,-0.31170857,1.228115,0.726206,0.18593478,-0.028164744,0.04884366,-0.37890396,0.75248086,1.910831,-0.98247135,0.6367966,-0.731788,-0.1467398,1.2472687,-0.47998863,-2.026393,-0.30722168,1.6292294,-1.6956514,0.06259969,-0.6941122,-0.29047805,-0.14582628,-0.18521583,0.2592655,10
-0.0911948,-0.86748403,-0.9578707,-0.51725906,0.92986965,-0.7482251,0.46169916,-0.40920636,-0.69102025,0.22648178,-0.6144927,-0.6325744,1.1718109,2.2153594,-0.27057233,1.5765047,0.4500266,-0.3576663,-0.1435593,-0.096971855,-1.3658849,-0.7416083,0.74721634,-2.7844307,0.117598005,-1.0685052,-0.22882931,0.92789966,0.080442846,-0.3951272,10
0.9862778,-0.7964649,0.60381055,-0.4845793,-0.9676852,0.79164773,0.1413425,0.42953426,-0.14822084,-0.7026264,-0.9870954,0.113987476,0.16196334,-0.17153087,-0.27591908,0.59583336,-1.192187,0.2513715,0.011137805,-0.92678255,-0.62103343,-0.009808211,0.15599847,0.1334534,-1.2529345,-0.47290224,1.4785277,0.29495144,-1.074561,-0.17956394,10
1.4436041,-0.7761938,1.2165885,0.07632115,0.6127485,1.3649594,0.42747983,0.89517194,-0.47810528,-1.1647404,-2.0549524,-0.4165643,-0.109176785,-0.33011192,0.3299207,1.2717258,0.6906102,-0.4298341,-1.066524,-0.7552324,-0.26955444,0.7464992,-0.036129013,0.11671238,1.697174,0.86393726,-3.7667878,-1.3567935,-1.7560593,-0.54308957,10
1.370299,-0.7843933,1.1074022,-0.17533572,-0.060539532,1.5044957,0.8846147,1.1666539,0.7129623,0.19752994,-1.2149732,-0.5099609,0.18656276,0.22807105,0.15247962,0.7631052,0.70668036,-0.0925367,-1.3269353,-0.33944637,-0.38116527,1.0641645,0.5455856,0.52845764,-0.025291085,-0.09497437,-0.8056463,-0.17928606,0.910348,-0.38283548,10
1.0823421,-0.7840396,0.62606895,-0.4059261,-0.33093706,1.5462155,0.9583436,0.98662096,-0.28039733,-0.23967157,-1.5764441,-0.41058668,0.5890279,0.47320196,0.23903216,0.88221437,0.9321067,-0.030005185,-1.1260118,-0.68123835,-0.5081046,1.1015673,0.47695893,1.1060629,-1.5068651,-0.40908614,1.2481213,-0.34602228,-0.75693536,-0.22777462,10
0.47656035,-0.8157485,-0.22794463,-0.7557664,-0.77886134,-0.32933912,0.3489066,-1.049021,-0.16968334,1.3076011,-1.3567231,0.15659566,0.83033204,0.29857704,-0.11182987,-0.44010407,-0.8171736,0.9204153,-0.22487664,-0.98362833,-0.33218935,-0.8152442,-2.1940048,-0.4517313,0.44171456,-0.0647978,0.41386864,0.40630132,0.1606601,-0.41373998,10
-0.03737481,-0.8589231,-1.0529112,-0.5125107,0.4478337,-1.2404191,-0.08416537,-0.601743,-0.081302725,0.07791047,-0.7660568,0.03384653,0.7485092,0.8609171,-0.30522558,1.387202,-1.309398,-0.021764418,0.16584265,-0.34156832,-1.4404169,-0.1684053,1.1375021,-3.0303695,-0.11381296,-0.6376078,0.34070918,-0.30773866,-0.33119628,0.4807688,10
-0.019296356,-0.8344331,-1.0477787,-0.5092001,0.43350577,-1.199908,-0.14276458,-0.7532128,-0.11143098,0.118588865,-0.55172324,0.041605957,0.82478726,0.89639145,-0.18755376,1.4235022,-1.2313663,-0.072989225,0.36256105,-0.19459385,-1.4916039,-0.045284122,0.9431255,-2.9650242,0.010914715,-1.0647031,-0.16586733,0.03506111,-0.13623883,-0.534338,10
0.2263719,-0.8021043,-0.7226416,-0.55919796,-0.20569716,-0.9206004,-0.36925805,-1.0602678,-0.13947022,0.60278934,-0.7189827,-0.0658458,0.6863645,0.88215727,-0.19965117,-0.16667193,-0.3752075,0.23606074,-0.8194882,-0.65184253,0.0638032,0.90538853,0.0284647,0.28118446,-0.6862171,0.08436935,2.2028558,-0.016783964,3.1348088,0.4249722,10
0.27671304,-0.8356366,-0.721497,-0.15762547,-0.29604125,-1.1184032,-0.029208763,-0.4227858,1.9331144,1.5371145,0.04321586,-0.124144435,0.5269993,0.5636347,-0.42016134,-0.14797898,-0.31799784,0.056195173,-0.97973716,-0.6657344,0.009570058,0.5311186,0.08736932,0.38477933,-0.70706755,0.14553764,2.2300642,-0.6084502,2.96076,0.9746958,10
0.1918823,-0.8689067,-0.9217207,-0.23317598,0.312695,-1.1549053,-0.29709974,-0.68687207,-0.28951398,0.17739306,-0.6350251,0.07430721,0.83474076,0.92925495,-0.14554004,1.5426753,-1.1383615,-0.056725577,0.2520788,-0.08832188,-1.224449,0.027566213,1.1091857,-3.0816457,-0.0962496,-0.68103164,0.12514572,-0.09077076,-0.2266257,-0.2759628,10
-0.15630423,-0.8856607,-1.2053136,0.31075904,0.5987125,-0.23090635,0.99938065,1.245463,1.5107005,0.75588214,0.5062887,-0.6573117,0.90751916,1.7224108,-0.681718,0.7863131,-0.2727434,-0.44266957,1.584261,0.116304986,-1.2855376,0.32473135,1.3279197,-2.0268707,0.07026748,-0.06471669,0.36171964,-0.5686441,-0.16507682,0.26731786,10
-1.0460904,-0.99580675,-1.6957221,0.6156385,0.4150372,0.060019076,1.9337299,1.1192068,-1.3973969,-0.0860735,1.0920095,-0.43737987,-0.66816187,-0.5850244,1.074538,-0.20596242,-0.61254185,0.46383205,-1.6037321,-2.149581,2.649622,1.0072498,-1.579081,2.3879766,-0.8449019,1.0975379,0.3114074,-0.79376066,-0.058684252,0.39732072,10
-1.5805707,-0.98868906,-2.0789971,0.7448552,0.24777514,0.17038558,1.3639936,0.8341913,-0.646059,-0.29861602,-0.72920334,1.8854594,1.0933626,-1.7070651,-2.481182,-3.103039,3.0852487,-0.87589747,2.587182,-2.5698047,0.5132007,1.198568,0.7170995,-1.256461,-1.3763609,-0.6994683,-1.1838571,0.555514,0.14813787,0.5088069,10
-2.098272,-1.0498616,-2.6531413,1.202185,-0.24783778,0.30129537,2.1822696,-0.4024731,0.028271819,-1.3710874,-2.3421404,1.9647862,0.38961157,-0.03335173,-2.76671,-3.2375216,2.7557268,-0.87764454,1.7953973,-0.27038044,-5.328769,-0.910954,0.32130384,2.9815984,0.62835974,-3.4628968,-0.36440557,-2.0373678,0.7123568,0.14822264,10
-2.5924277,-1.0935131,-3.123895,0.834291,-0.36688825,0.55012554,1.5482814,-0.48261464,0.51248974,-1.3600683,-4.5317883,-2.4939282,-1.1543317,3.2279642,-3.3198204,-1.6738195,-0.4314492,-1.296558,1.4469469,5.6192803,2.7202268,-1.8125002,-0.6725569,4.137731,-1.3535138,2.5909052,0.22991113,-1.4851514,0.06198784,0.21512344,10
-2.5968385,-1.0672978,-3.0679538,0.90702814,-0.32246715,0.50247204,1.2774558,0.055823095,0.7909322,-0.89464647,-3.704764,-3.1119683,-1.2566253,2.0895345,-3.0690277,-0.9730186,-0.48739508,-0.1288543,0.16082822,4.6948495,3.101765,-1.5337551,-1.574311,3.4369392,-1.8433893,3.1913645,0.5035296,-0.07909379,-0.30746374,-1.3772267,10
-2.6164982,-1.0451539,-3.2741873,0.6700349,0.02097514,0.97473025,0.69733983,0.68642735,0.9003204,-0.035960566,-3.1651702,-3.7675521,-0.6270344,1.2387577,-2.2559392,-1.6278354,-1.3207428,-1.162055,-0.9946196,1.3611646,4.0016665,-1.8537524,-0.073338434,1.1657159,-0.73824614,3.401219,1.3905323,-0.107292406,-0.7268023,-1.7259104,10
-2.6166797,-1.0015364,-3.0039635,0.8945582,-0.3570816,0.4055933,1.295177,0.48277166,0.29268762,-0.881362,-4.1119947,-3.5642595,-0.6464715,1.9416627,-2.3254607,-1.6903082,-1.5011066,-1.0627271,-0.94539225,3.3948693,3.3404949,-2.3878903,-0.93969256,3.0458868,-1.7938266,1.2579691,-0.33238232,0.05589257,0.038774524,-1.0125419,10
-0.8054915,-0.7951028,-0.9357772,0.88867706,0.4838508,-0.005510868,1.419677,0.98483294,-1.6354505,0.16251636,1.5184406,-0.63146406,-0.19008577,0.35226083,0.82135046,1.4490141,-1.7684793,0.57214886,-0.4271677,1.4674754,-0.28702846,-0.047845148,0.033898514,0.19646202,0.1554927,-0.19339578,-0.0021357394,0.74899,-0.24192768,0.09333932,2
0.16368838,-0.64306074,-0.017665625,0.47626406,-0.08431146,-1.1694323,-1.1687984,-1.275886,-0.83214855,-0.052700922,-0.6252018,0.3036349,0.09428357,-0.41360614,0.34545997,0.6721242,0.046136286,-0.18504258,0.22836863,-0.26883993,0.39515188,0.03350548,0.16955668,0.43498328,-0.17229047,0.31760013,0.39546502,0.2844994,-0.62206966,0.82891744,2
